Modality,Gender,Race_ETH,Tobacco_Ever,Afib,PVD,Statins,anyPhysicalActivity,Age,HDL,H1A1c,TotCholesterol,LDL,Triglycerides,Creatinine,SBP,DBP,BMI,N_AntiHTNperYR
CT,F,Asian and Pacific Islander,0,0,0,1,0,9.471445312500004,127.60621093750001,-1.167097656,132.7217969,86.59808593749999,-443.1533594,-3.301480078,-2.417704805,-0.916644805,19.61399063,-1.392523545
CT,F,Asian and Pacific Islander,0,0,0,1,0,-4.672761719,-1.167097656,3.634418359,3.6004921874999978,1.580339843749999,10.068351562499993,-0.511480195,-3.444168012,1.5262752382812503,-0.793765938,-0.25329345
CT,F,Asian and Pacific Islander,0,0,0,1,0,-24.08523437,132.7217969,3.6004921874999978,1780.9998437500003,1187.0555468749992,2464.3995312499983,-1.184303906,112.70821851562498,79.54646351562502,-0.44695625,0.020449486301370383
CT,F,Asian and Pacific Islander,0,0,0,1,0,9.950820312500001,86.59808593749999,1.580339843749999,1187.0555468749992,1196.4624609374996,412.7478906,-2.959523828,116.78372707031251,84.28026082031249,-5.715209375,-3.870948202
CT,F,Asian and Pacific Islander,0,0,0,1,0,-178.3244531,-443.1533594,10.068351562499993,2464.3995312499983,412.7478906,19469.48609,19.24546328,54.97500554687483,25.390515546875008,-138.0777437,24.606673801369865
CT,F,Asian and Pacific Islander,0,0,0,1,0,-1.768499609,-3.301480078,-0.511480195,-1.184303906,-2.959523828,19.24546328,2.773665465,0.6370923878906256,-1.627298337,-3.312557719,0.547576734
CT,F,Asian and Pacific Islander,0,0,0,1,0,22.027594023437494,-2.417704805,-3.444168012,112.70821851562498,116.78372707031251,54.97500554687483,0.6370923878906256,161.21456925277346,43.55445138902347,-24.09860003,1.626429004708903
CT,F,Asian and Pacific Islander,0,0,0,1,0,-30.64823348,-0.916644805,1.5262752382812503,79.54646351562502,84.28026082031249,25.390515546875008,-1.627298337,43.55445138902347,79.82872279027345,6.864705246875002,-1.997521663
CT,F,Asian and Pacific Islander,0,0,0,1,0,-33.42416563,19.61399063,-0.793765938,-0.44695625,-5.715209375,-138.0777437,-3.312557719,-24.09860003,6.864705246875002,42.215117750000005,-1.558754452
CT,F,Asian and Pacific Islander,0,0,0,1,0,1.9371553938356179,-1.392523545,-0.25329345,0.020449486301370383,-3.870948202,24.606673801369865,0.547576734,1.626429004708903,-1.997521663,-1.558754452,1.0949274488647025
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,0,0,1,1,85.50064472687481,16.92010470499116,-1.037890009,-53.59372376,-62.65705244,-46.07276088,0.5906771921555423,28.479334795050924,-24.50856391,-8.197648767,2.4144779926047457
CT,F,Asian and Pacific Islander,0,0,0,1,1,16.92010470499116,188.80266714922985,-2.776397216,164.0441960104368,43.34777914316975,-434.905534,-0.327044689,-6.071127312,-3.61886321,-12.79976343,-1.653081342
CT,F,Asian and Pacific Islander,0,0,0,1,1,-1.037890009,-2.776397216,1.1236048847740068,-3.225756371,-2.528352765,13.775726214965067,0.025908681121117765,0.740506973,0.016596321690093264,0.636771107,0.13600366878393375
CT,F,Asian and Pacific Islander,0,0,0,1,1,-53.59372376,164.0441960104368,-3.225756371,1672.8922866425382,1336.711821227169,658.1025800521841,-0.486010371,-16.04639959,44.287687608787145,-7.749860241,-9.038908785
CT,F,Asian and Pacific Islander,0,0,0,1,1,-62.65705244,43.34777914316975,-2.528352765,1336.711821227169,1273.0450702802793,176.9149691103443,-0.918493837,-17.61113762,40.84301017591112,-1.861269169,-8.245369753
CT,F,Asian and Pacific Islander,0,0,0,1,1,-46.07276088,-434.905534,13.775726214965067,658.1025800521841,176.9149691103443,5897.960388822488,3.642041657,69.15301433902873,40.738465233566174,45.41274911034426,6.079529340664789
CT,F,Asian and Pacific Islander,0,0,0,1,1,0.5906771921555423,-0.327044689,0.025908681121117765,-0.486010371,-0.918493837,3.642041657,0.18656752929551398,0.5357457301052102,-0.371363165,0.04703717,0.098091555
CT,F,Asian and Pacific Islander,0,0,0,1,1,28.479334795050924,-6.071127312,0.740506973,-16.04639959,-17.61113762,69.15301433902873,0.5357457301052102,161.97924130378328,38.95858318565272,5.030034429197879,2.999359035592456
CT,F,Asian and Pacific Islander,0,0,0,1,1,-24.50856391,-3.61886321,0.016596321690093264,44.287687608787145,40.84301017591112,40.738465233566174,-0.371363165,38.95858318565272,65.81315085,4.753699460314787,-1.009127997
CT,F,Asian and Pacific Islander,0,0,0,1,1,-8.197648767,-12.79976343,0.636771107,-7.749860241,-1.861269169,45.41274911034426,0.04703717,5.030034429197879,4.753699460314787,15.894090766517978,0.5166788137984787
CT,F,Asian and Pacific Islander,0,0,0,1,1,2.4144779926047457,-1.653081342,0.13600366878393375,-9.038908785,-8.245369753,6.079529340664789,0.098091555,2.999359035592456,-1.009127997,0.5166788137984787,0.8996592748751702
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,0,1,0,0,132.08317580340267,73.10207939508507,-2.718903592,107.22873345935729,48.544423440453684,-182.731569,0.544706994,17.602544423440452,-47.55942533,-33.47194707,3.3115985187870614
CT,F,Asian and Pacific Islander,0,0,1,0,0,73.10207939508507,281.7655955,5.223440453686201,248.21550094517966,90.56143667296784,-470.073724,-10.38708885,70.23934404536858,-20.43468998,-30.61090737,1.8676023512960602
CT,F,Asian and Pacific Islander,0,0,1,0,0,-2.718903592,5.223440453686201,2.3976559546313796,10.943667296786392,5.717769376181474,3.3638941398865807,-0.170073724,-2.477538752,0.24394725897920724,-1.953952741,-0.409404666
CT,F,Asian and Pacific Islander,0,0,1,0,0,107.22873345935729,248.21550094517966,10.943667296786392,1337.8790170132324,934.1928166351605,491.8903591682419,-1.738468809,-48.17672023,20.413928166351646,-48.0489414,-6.853914079
CT,F,Asian and Pacific Islander,0,0,1,0,0,48.544423440453684,90.56143667296784,5.717769376181474,934.1928166351605,744.0378071833649,389.3459357277883,1.7182797731568988,-32.61170132,39.383551984877144,-20.75744802,-6.839454126
CT,F,Asian and Pacific Islander,0,0,1,0,0,-182.731569,-470.073724,3.3638941398865807,491.8903591682419,389.3459357277883,3279.5500945179583,13.521020793950848,-128.8410888,200.8376332703214,0.6443289224952576,-13.43427506
CT,F,Asian and Pacific Islander,0,0,1,0,0,0.544706994,-10.38708885,-0.170073724,-1.738468809,1.7182797731568988,13.521020793950848,2.3091550094517963,-6.468946068,-4.261608072,1.305430623818525,0.25671201802315036
CT,F,Asian and Pacific Islander,0,0,1,0,0,17.602544423440452,70.23934404536858,-2.477538752,-48.17672023,-32.61170132,-128.8410888,-6.468946068,278.4629224725897,52.34587246502836,-22.63245049,1.1983492296138998
CT,F,Asian and Pacific Islander,0,0,1,0,0,-47.55942533,-20.43468998,0.24394725897920724,20.413928166351646,39.383551984877144,200.8376332703214,-4.261608072,52.34587246502836,74.14111508506618,1.1622416068052928,-3.738661843
CT,F,Asian and Pacific Islander,0,0,1,0,0,-33.47194707,-30.61090737,-1.953952741,-48.0489414,-20.75744802,0.6443289224952576,1.305430623818525,-22.63245049,1.1622416068052928,22.89556899810964,-0.152876971
CT,F,Asian and Pacific Islander,0,0,1,0,0,3.3115985187870614,1.8676023512960602,-0.409404666,-6.853914079,-6.839454126,-13.43427506,0.25671201802315036,1.1983492296138998,-3.738661843,-0.152876971,0.9010188074596998
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,0,1,0,1,110.19748263888891,3.0967881944444446,-0.068489583,-52.25954861,-46.734375,-62.48567708,0.3246875000000001,45.47051302083333,-19.58448438,-12.35803385,2.762510702054794
CT,F,Asian and Pacific Islander,0,0,1,0,1,3.0967881944444446,182.63498263888889,-2.080989583,84.85850694444444,-22.88020833,-476.1002604,-0.659895833,-6.329445312,-20.27790104,-8.971263021,-0.738259846
CT,F,Asian and Pacific Islander,0,0,1,0,1,-0.068489583,-2.080989583,0.5848437500000003,0.5557291666666668,2.313541666666668,0.3059895833333288,0.003229167,-0.981445313,0.15437187500000019,0.4851744791666662,0.013458190639269398
CT,F,Asian and Pacific Islander,0,0,1,0,1,-52.25954861,84.85850694444444,0.5557291666666668,1009.3315972222223,831.4479166666666,988.8776042,-0.414166667,5.795182291666696,85.93005208333334,25.759505208333337,-7.172310217
CT,F,Asian and Pacific Islander,0,0,1,0,1,-46.734375,-22.88020833,2.313541666666668,831.4479166666666,869.4375,382.0677083333333,0.008958333,15.638010416666694,68.89377083,16.522968749999993,-6.914140982
CT,F,Asian and Pacific Islander,0,0,1,0,1,-62.48567708,-476.1002604,0.3059895833333288,988.8776042,382.0677083333333,9413.162760416666,1.2817708333333344,8.332174479166726,286.9741718750001,104.6885547,0.4329516267123281
CT,F,Asian and Pacific Islander,0,0,1,0,1,0.3246875000000001,-0.659895833,0.003229167,-0.414166667,0.008958333,1.2817708333333344,0.029037500000000004,-0.018471042,0.006659375,0.051096875,0.035004281
CT,F,Asian and Pacific Islander,0,0,1,0,1,45.47051302083333,-6.329445312,-0.981445313,5.795182291666696,15.638010416666694,8.332174479166726,-0.018471042,183.69907585937497,39.65226828124998,-0.488574609,2.5279531606735155
CT,F,Asian and Pacific Islander,0,0,1,0,1,-19.58448438,-20.27790104,0.15437187500000019,85.93005208333334,68.89377083,286.9741718750001,0.006659375,39.65226828124998,57.23259810416668,9.969968802083335,-0.019062543
CT,F,Asian and Pacific Islander,0,0,1,0,1,-12.35803385,-8.971263021,0.4851744791666662,25.759505208333337,16.522968749999993,104.6885547,0.051096875,-0.488574609,9.969968802083335,12.73551523,-0.457979131
CT,F,Asian and Pacific Islander,0,0,1,0,1,2.762510702054794,-0.738259846,0.013458190639269398,-7.172310217,-6.914140982,0.4329516267123281,0.035004281,2.5279531606735155,-0.019062543,-0.457979131,0.4983875668511916
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,0,1,1,0,102.15506172839507,32.179259259259275,-1.415851852,28.720493827160485,13.537777777777782,-125.1906173,-1.777140741,6.874220246913587,-6.215112099,-22.02636049,0.8160027059022493
CT,F,Asian and Pacific Islander,0,0,1,1,0,32.179259259259275,160.24000000000004,1.4542222222222216,255.81629629629634,134.29777777777775,-303.2281481,0.8620888888888882,13.316139259259284,4.839847407407408,2.9750814814814834,-1.217871131
CT,F,Asian and Pacific Islander,0,0,1,1,0,-1.415851852,1.4542222222222216,1.9273777777777774,11.674518518518516,11.80488888888889,-4.165481481,-0.397328889,-0.852434519,1.8032794074074072,-0.172927407,-0.07629792
CT,F,Asian and Pacific Islander,0,0,1,1,0,28.720493827160485,255.81629629629634,11.674518518518516,1229.7995061728395,938.9600000000002,134.3328395061728,5.888340741,60.62961530864206,26.83266320987657,-31.69159506,-12.8516922
CT,F,Asian and Pacific Islander,0,0,1,1,0,13.537777777777782,134.29777777777775,11.80488888888889,938.9600000000002,889.6266666666664,-205.5288889,-3.042177778,64.74319555555553,42.96907555555559,-39.71008889,-12.49038661
CT,F,Asian and Pacific Islander,0,0,1,1,0,-125.1906173,-303.2281481,-4.165481481,134.3328395061728,-205.5288889,3752.5995061728404,18.928785185185177,-169.2687402,-105.298959,36.19996049382716,2.5059333671571116
CT,F,Asian and Pacific Islander,0,0,1,1,0,-1.777140741,0.8620888888888882,-0.397328889,5.888340741,-3.042177778,18.928785185185177,3.431456,6.688098992592595,-1.424444726,-0.593330519,-0.004009701
CT,F,Asian and Pacific Islander,0,0,1,1,0,6.874220246913587,13.316139259259284,-0.852434519,60.62961530864206,64.74319555555553,-169.2687402,6.688098992592595,235.9056371476543,40.912374973827156,-6.746254109,0.47664629392863017
CT,F,Asian and Pacific Islander,0,0,1,1,0,-6.215112099,4.839847407407408,1.8032794074074072,26.83266320987657,42.96907555555559,-105.298959,-1.424444726,40.912374973827156,49.04441115358026,-2.333007165,-0.222250247
CT,F,Asian and Pacific Islander,0,0,1,1,0,-22.02636049,2.9750814814814834,-0.172927407,-31.69159506,-39.71008889,36.19996049382716,-0.593330519,-6.746254109,-2.333007165,24.606881283950614,0.6158895856587182
CT,F,Asian and Pacific Islander,0,0,1,1,0,0.8160027059022493,-1.217871131,-0.07629792,-12.8516922,-12.49038661,2.5059333671571116,-0.004009701,0.47664629392863017,-0.222250247,0.6158895856587182,0.8949334519482264
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,0,1,1,1,73.78881584,-5.784027271,-0.937034332,-29.69896924,-29.26556286,32.253469685902125,0.7950653356058761,33.74416728,-11.73872648,-8.797410113,3.219882748353686
CT,F,Asian and Pacific Islander,0,0,1,1,1,-5.784027271,206.76795714633553,-3.387411736,101.55198441684928,-7.465790114,-694.4614074,-3.350723156,-7.1281271,9.388051862673489,-5.249435111,-3.576254374
CT,F,Asian and Pacific Islander,0,0,1,1,1,-0.937034332,-3.387411736,2.2208911614317017,15.72079376673971,9.624494765035307,71.91994156,0.17321524226929622,-1.801924714,-0.580907183,0.2656133430728027,0.20040779024118524
CT,F,Asian and Pacific Islander,0,0,1,1,1,-29.69896924,101.55198441684928,15.72079376673971,1579.764467169872,1238.7367096826556,1375.0418797175548,-3.986509212,1.929507426345273,58.35839996753509,-12.56283581,-2.724657423
CT,F,Asian and Pacific Islander,0,0,1,1,1,-29.26556286,-7.465790114,9.624494765035307,1238.7367096826556,1148.3566268971674,625.725347,-2.728301274,-16.46436255,22.634760084408736,-7.93950978,-2.410236004
CT,F,Asian and Pacific Islander,0,0,1,1,1,32.253469685902125,-694.4614074,71.91994156,1375.0418797175548,625.725347,11449.126856586317,5.361183345507672,148.2245003652302,162.98770465059647,8.982580959337712,18.726390959637904
CT,F,Asian and Pacific Islander,0,0,1,1,1,0.7950653356058761,-3.350723156,0.17321524226929622,-3.986509212,-2.728301274,5.361183345507672,0.7597644671698729,0.6545650060871677,-1.769141649,-0.111932059,0.35715287742388824
CT,F,Asian and Pacific Islander,0,0,1,1,1,33.74416728,-7.1281271,-1.801924714,1.929507426345273,-16.46436255,148.2245003652302,0.6545650060871677,144.3612535339664,37.915510838811784,5.0552969661553435,3.8699079073149414
CT,F,Asian and Pacific Islander,0,0,1,1,1,-11.73872648,9.388051862673489,-0.580907183,58.35839996753509,22.634760084408736,162.98770465059647,-1.769141649,37.915510838811784,65.80242817936856,1.2929886543300046,-2.751248066
CT,F,Asian and Pacific Islander,0,0,1,1,1,-8.797410113,-5.249435111,0.2656133430728027,-12.56283581,-7.93950978,8.982580959337712,-0.111932059,5.0552969661553435,1.2929886543300046,17.724165635906175,0.081518986
CT,F,Asian and Pacific Islander,0,0,1,1,1,3.219882748353686,-3.576254374,0.20040779024118524,-2.724657423,-2.410236004,18.726390959637904,0.35715287742388824,3.8699079073149414,-2.751248066,0.081518986,1.416667679938209
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,1,0,0,0,100.71359999999999,51.528,-7.276,92.88159999999999,41.048,-98.1232,-0.172336,32.802131200000005,-19.0964512,-29.925168,1.3657906849315067
CT,F,Asian and Pacific Islander,0,1,0,0,0,51.528,222.24,-6.34,376.528,205.84000000000003,-292.816,-2.00408,8.023056000000002,-0.720096,-8.39904,2.0510904109589037
CT,F,Asian and Pacific Islander,0,1,0,0,0,-7.276,-6.34,2.0736000000000008,-1.216,-1.76,47.220000000000006,-0.0282,-6.99242,0.9337480000000005,1.534000000000001,-0.441578082
CT,F,Asian and Pacific Islander,0,1,0,0,0,92.88159999999999,376.528,-1.216,2019.4496000000001,1501.5280000000002,953.3408000000003,-8.634416,65.62142719999996,-47.0229872,-44.799408,-4.710680548
CT,F,Asian and Pacific Islander,0,1,0,0,0,41.048,205.84000000000003,-1.76,1501.5280000000002,1383.68,404.8640000000001,-4.43848,14.59513599999997,-46.050176,-23.55144,-4.290717808
CT,F,Asian and Pacific Islander,0,1,0,0,0,-98.1232,-292.816,47.220000000000006,953.3408000000003,404.8640000000001,5016.278400000001,-17.310768,-68.7844544,3.3154944000000133,-38.143584,-15.69809096
CT,F,Asian and Pacific Islander,0,1,0,0,0,-0.172336,-2.00408,-0.0282,-8.634416,-4.43848,-17.310768,0.6018393599999998,0.1448606880000005,1.7838269119999999,1.5682036800000003,0.1587256547945205
CT,F,Asian and Pacific Islander,0,1,0,0,0,32.802131200000005,8.023056000000002,-6.99242,65.62142719999996,14.59513599999997,-68.7844544,0.1448606880000005,207.22028111040004,28.40032001,5.612795743999986,3.586247373150685
CT,F,Asian and Pacific Islander,0,1,0,0,0,-19.0964512,-0.720096,0.9337480000000005,-47.0229872,-46.050176,3.3154944000000133,1.7838269119999999,28.40032001,45.86892495040001,17.443733855999998,-0.263786661
CT,F,Asian and Pacific Islander,0,1,0,0,0,-29.925168,-8.39904,1.534000000000001,-44.799408,-23.55144,-38.143584,1.5682036800000003,5.612795743999986,17.443733855999998,30.544891840000005,1.3256559780821915
CT,F,Asian and Pacific Islander,0,1,0,0,0,1.3657906849315067,2.0510904109589037,-0.441578082,-4.710680548,-4.290717808,-15.69809096,0.1587256547945205,3.586247373150685,-0.263786661,1.3256559780821915,0.8768624027021956
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,1,0,0,1,133.44593959588187,34.78875646119014,0.8475415438506554,-36.13341023,-50.88346363,-163.8161391,0.5293741723268836,32.32553436712372,-16.86939754,-15.4360921,2.2907247358907137
CT,F,Asian and Pacific Islander,0,1,0,0,1,34.78875646119014,260.38070827459524,-1.366427442,178.75278738946557,-6.984065958,-453.9031569,-1.285594429,13.252403520013658,-1.093128412,-25.1001508,-0.586869586
CT,F,Asian and Pacific Islander,0,1,0,0,1,0.8475415438506554,-1.366427442,0.3166021615617927,-1.697731642,-0.141236277,-0.039873553,0.00065509,0.074276184,0.27694179161860827,0.094384382,0.006750781
CT,F,Asian and Pacific Islander,0,1,0,0,1,-36.13341023,178.75278738946557,-1.697731642,1553.548635140331,1196.7301038062287,704.8742791234143,0.029165705497884928,57.33060284505956,48.40684890426759,-17.94116494,-2.012444107
CT,F,Asian and Pacific Islander,0,1,0,0,1,-50.88346363,-6.984065958,-0.141236277,1196.7301038062287,1178.9061472083386,446.45781537015677,1.056954162928788,21.818817420650173,35.15261707035759,-0.876057072,-2.079574125
CT,F,Asian and Pacific Islander,0,1,0,0,1,-163.8161391,-453.9031569,-0.039873553,704.8742791234143,446.45781537015677,3953.290871032509,1.950090563458499,121.42371058140033,120.46589234909648,52.25722841642102,-1.376792675
CT,F,Asian and Pacific Islander,0,1,0,0,1,0.5293741723268836,-1.285594429,0.00065509,0.029165705497884928,1.056954162928788,1.950090563458499,0.325670264,0.9701815579477977,-0.456385002,0.11842626340296457,0.13967777643184887
CT,F,Asian and Pacific Islander,0,1,0,0,1,32.32553436712372,13.252403520013658,0.074276184,57.33060284505956,21.818817420650173,121.42371058140033,0.9701815579477977,185.06007678542443,58.739180336409035,-0.713137199,3.9725231242871692
CT,F,Asian and Pacific Islander,0,1,0,0,1,-16.86939754,-1.093128412,0.27694179161860827,48.40684890426759,35.15261707035759,120.46589234909648,-0.456385002,58.739180336409035,67.99847045597848,3.867140611303345,-0.024737897
CT,F,Asian and Pacific Islander,0,1,0,0,1,-15.4360921,-25.1001508,0.094384382,-17.94116494,-0.876057072,52.25722841642102,0.11842626340296457,-0.713137199,3.867140611303345,16.17111388782093,0.6845988681323248
CT,F,Asian and Pacific Islander,0,1,0,0,1,2.2907247358907137,-0.586869586,0.006750781,-2.012444107,-2.079574125,-1.376792675,0.13967777643184887,3.9725231242871692,-0.024737897,0.6845988681323248,0.9151928124094738
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CT,F,Asian and Pacific Islander,0,1,0,1,0,43.97370343316288,-2.303140979,-0.230533236,-65.9853908,-71.05259313,111.9401022644266,0.4980131482834188,11.93170635500365,-11.69733528,-18.05870709,1.7871519057005911
CT,F,Asian and Pacific Islander,0,1,0,1,0,-2.303140979,140.53323593864135,-0.847626004,179.34258582907233,77.15047479912343,-285.9532505,-3.230051132,13.363159970781613,12.090925493060633,6.051818845872901,-0.215837978
CT,F,Asian and Pacific Islander,0,1,0,1,0,-0.230533236,-0.847626004,1.7454784514243977,7.267713659605548,8.376771365960552,11.182103725346968,-0.472382031,3.914998685171656,-0.833796056,1.0886048210372539,-0.352383201
CT,F,Asian and Pacific Islander,0,1,0,1,0,-65.9853908,179.34258582907233,7.267713659605548,2846.9948867786707,2301.6778670562453,1302.3966398831262,6.080533235938641,249.21793791088385,124.72651059167276,85.28666910153397,-15.9882466
CT,F,Asian and Pacific Islander,0,1,0,1,0,-71.05259313,77.15047479912343,8.376771365960552,2301.6778670562453,2009.300219138057,738.4477720964209,9.957377647918186,216.37660189919652,99.45616727538349,77.20663988312637,-11.7060368
CT,F,Asian and Pacific Islander,0,1,0,1,0,111.9401022644266,-285.9532505,11.182103725346968,1302.3966398831262,738.4477720964209,5662.479181884586,-12.05572681,69.02113294375451,42.52779035792545,-6.086289262,-21.39303161
CT,F,Asian and Pacific Islander,0,1,0,1,0,0.4980131482834188,-3.230051132,-0.472382031,6.080533235938641,9.957377647918186,-12.05572681,2.127528560993426,5.132053038714387,-2.731018305,-2.015865376,0.43505196273652397
CT,F,Asian and Pacific Islander,0,1,0,1,0,11.93170635500365,13.363159970781613,3.914998685171656,249.21793791088385,216.37660189919652,69.02113294375451,5.132053038714387,147.7664992885318,10.313663458728996,-2.984162995,1.5345284289102143
CT,F,Asian and Pacific Islander,0,1,0,1,0,-11.69733528,12.090925493060633,-0.833796056,124.72651059167276,99.45616727538349,42.52779035792545,-2.731018305,10.313663458728996,43.09005100219138,8.544541417092768,-1.59827318
CT,F,Asian and Pacific Islander,0,1,0,1,0,-18.05870709,6.051818845872901,1.0886048210372539,85.28666910153397,77.20663988312637,-6.086289262,-2.015865376,-2.984162995,8.544541417092768,28.060064134404676,-1.997437165
CT,F,Asian and Pacific Islander,0,1,0,1,0,1.7871519057005911,-0.215837978,-0.352383201,-15.9882466,-11.7060368,-21.39303161,0.43505196273652397,1.5345284289102143,-1.59827318,-1.997437165,0.9246180271653334
,,,,,,,,,,,,,,,,,,
